variant,image,time_block,arm,v1_t_m,v1_r_deg,lidar_only_t_m,lidar_only_r_deg,result_t_m,result_r_deg,v1_success,lidar_only_success,result_success,solver_called,solver_converged,nfev,residual_calls,lidar_support,camera_support,lidar_objective_before,lidar_objective_after,camera_scan_gt_t_m,camera_scan_gt_r_deg,camera_reference_result_t_m,camera_reference_result_r_deg
balanced,1329069264935993,22151154,lidar_only,0.07833638056706856,2.242981834468946,0.07471475101301309,2.40974596208974,0.07471475101301309,2.40974596208974,False,False,False,True,True,8,56,170,0,0.10150134319333702,0.09770787046039577,0.0015253710063916344,0.006726707038100436,0.07448837411562596,2.413587769700935
balanced,1329069264935993,22151154,prediction_full,0.07833638056706856,2.242981834468946,0.07471475101301309,2.40974596208974,0.0706083866253338,2.3102297461423658,False,False,False,True,True,8,56,170,19,0.10150134319333702,0.09795933315454636,0.0015253710063916344,0.006726707038100436,0.0702697910989236,2.314137158429397
balanced,1329069264935993,22151154,prediction_common,0.07833638056706856,2.242981834468946,0.07471475101301309,2.40974596208974,0.07236700861325283,2.2516075793713624,False,False,False,True,True,8,56,170,31,0.10150134319333702,0.09834559777723058,0.0015253710063916344,0.006726707038100436,0.07201754758739488,2.2555239151522275
balanced,1329069264935993,22151154,oracle_prediction,0.07833638056706856,2.242981834468946,0.07471475101301309,2.40974596208974,0.10504234023812292,1.7106361198858386,False,False,True,True,True,8,56,170,30,0.10150134319333702,0.11196195238908337,0.0015253710063916344,0.006726707038100436,0.10430511402604238,1.7151751383767249
balanced,1329069264935993,22151154,oracle_matched_random,0.07833638056706856,2.242981834468946,0.07471475101301309,2.40974596208974,0.08147927064442916,2.3605086105032362,False,False,False,True,True,8,56,170,6,0.10150134319333702,0.09951015677765068,0.0015253710063916344,0.006726707038100436,0.0815347389654621,2.3643725054616103
balanced,1329069265936142,22151154,lidar_only,0.21331696516944282,3.194844858329392,0.2222622716578191,3.2133055540086577,0.2222622716578191,3.2133055540086577,False,False,False,True,True,8,56,108,0,0.07176761937403135,0.0702853635089554,0.0016163706088973863,0.032231246688525526,0.22387813947664031,3.1910109564193916
balanced,1329069265936142,22151154,prediction_full,0.21331696516944282,3.194844858329392,0.2222622716578191,3.2133055540086577,0.2258746790250811,3.1980303383363236,False,False,False,True,True,8,56,108,16,0.07176761937403135,0.07042879324757494,0.0016163706088973863,0.032231246688525526,0.2274900584213431,3.1754848801619517
balanced,1329069265936142,22151154,prediction_common,0.21331696516944282,3.194844858329392,0.2222622716578191,3.2133055540086577,0.23639668216959567,3.2312647665985765,False,False,False,True,True,8,56,108,18,0.07176761937403135,0.07074542220627017,0.0016163706088973863,0.032231246688525526,0.2380110401334837,3.2083147230571196
balanced,1329069265936142,22151154,oracle_prediction,0.21331696516944282,3.194844858329392,0.2222622716578191,3.2133055540086577,0.24398713558320645,2.8508854371142744,False,False,False,True,True,8,56,108,11,0.07176761937403135,0.07477041354349973,0.0016163706088973863,0.032231246688525526,0.24554148471181797,2.8281061352718195
balanced,1329069265936142,22151154,oracle_matched_random,0.21331696516944282,3.194844858329392,0.2222622716578191,3.2133055540086577,0.2508055567999097,3.1379575945403864,False,False,False,True,True,8,56,108,3,0.07176761937403135,0.07275079350094517,0.0016163706088973863,0.032231246688525526,0.25240466477291074,3.1143031145221136
balanced,1329069266936186,22151154,lidar_only,0.10585175979558513,2.686367144039653,0.12408204161554451,2.7783295356589237,0.12408204161554451,2.7783295356589237,False,False,False,True,True,8,56,190,0,0.13042483076748582,0.12856343831907954,0.0009468442982054061,0.017084810376976484,0.12477450399995442,2.7767386455677476
